Frequency,Gain,Phase Shift
0.01,759.1758175855655,57.54788094293992
0.010722672220103232,1580.508809688025,37.893963089212974
0.011497569953977356,1569.114654052418,17.463786797342344
0.012328467394420659,1467.4631601873086,-3.4470814498769156
0.013219411484660288,1514.2660835872887,36.23480467673978
0.014174741629268055,1583.2187671864333,33.84241013646395
0.01519911082952934,1668.22769047605,31.16753907420454
0.016297508346206444,1746.3471040366992,29.675478976279997
0.01747528400007684,1851.3215308643332,28.926401948820363
0.01873817422860384,1873.90693410528,21.85886856926489
0.02009233002565047,1915.956454112109,26.14388169803077
0.021544346900318846,1905.5716407732998,12.78838555145174
0.023101297000831605,1981.8398470471259,20.542377837489596
0.024770763559917114,1948.9388672569908,-4.953218123475984
0.026560877829466867,1917.7016653292076,11.38325997443691
0.02848035868435802,2009.4231312554257,7.636844365640093
0.030538555088334154,2065.786948339554,9.501035632111876
0.03274549162877728,2083.5919236379586,-1.5009427747280528
0.03511191734215131,2096.690504225156,5.894470495750324
0.037649358067924674,2029.35103753498,-16.41590631507035
0.040370172585965536,2003.7392241377718,-6.129557344584936
0.04328761281083057,2033.1631478364945,-13.591482405528547
0.046415888336127795,1978.0526904580236,-8.483596067793744
0.049770235643321115,1857.5079719338646,-27.061916008994523
0.0533669923120631,1712.8787094725035,-21.801425418740756
0.05722367659350217,1652.1777193720711,-21.311388520689995
0.06135907273413173,1521.4946143849793,-29.49601742199167
0.06579332246575682,1342.0668969509047,-27.782539370067433
0.07054802310718646,1295.8594551237502,-15.562100311577883
0.07564633275546291,1213.6519074637429,-26.872136735687562
0.08111308307896872,1293.6082790370688,-3.6250011125006316
0.08697490026177834,1485.6394582378207,-14.35188876068497
0.093260334688322,1765.3170238072114,-9.404425489568267
0.1,1766.1902053435529,-28.304115079462655
0.10722672220103231,1756.877266271064,-29.243719893750516
0.11497569953977356,1527.9009336753934,-34.58501723351465
0.12328467394420659,1432.8006515443283,-44.006798017896145
0.13219411484660293,1323.3848418571606,-40.97623187733298
0.14174741629268056,1193.0733768729096,-39.63306010701801
0.1519911082952934,1103.5704994731493,-48.33189211004072
0.16297508346206444,1041.6414844519115,-48.836612663922125
0.17475284000076838,991.0607541108791,-48.160606913750804
0.1873817422860384,953.1417552514064,-47.56129064923553
0.20092330025650468,914.81435782945,-47.65991643762521
0.21544346900318845,868.1563080473716,-42.33992513656251
0.23101297000831605,834.7804877696631,-45.66443527019338
0.24770763559917114,790.7618794762184,-48.254847048190456
0.26560877829466867,734.2312652923246,-43.82859455398217
0.2848035868435802,711.8378977495233,-46.66960445668905
0.30538555088334157,675.2615048641869,-44.09320403853035
0.32745491628777285,650.4665474958435,-43.90257616079241
0.3511191734215131,631.4883596346322,-43.85646990012105
0.37649358067924676,605.575688167565,-42.92727144151129
0.4037017258596556,578.0502793994247,-40.94081698081254
0.43287612810830595,566.5113650755097,-40.67523931581491
0.464158883361278,548.7517365735634,-39.35963065935778
0.49770235643321115,535.8992096065742,-38.782092489181125
0.533669923120631,518.85591580219,-37.60975212489697
0.5722367659350217,506.96720261921774,-36.393294243024904
0.6135907273413173,494.3874163735867,-35.15615902501993
0.6579332246575682,480.9305983045412,-34.68105321636698
0.7054802310718645,468.0073382384692,-33.1452526116719
0.7564633275546291,459.43552431124743,-32.506617018976954
0.8111308307896873,453.89566560542085,-31.60257380128898
0.8697490026177834,442.93576074348806,-30.89642719314153
0.9326033468832199,434.92644084993447,-30.457514369624285
1.0,432.1482027184446,-29.220847551671465
1.072267222010323,423.196996895154,-28.260737712450265
1.1497569953977356,419.0649652690297,-27.668013786812768
1.232846739442066,409.59688256136434,-27.54839683303211
1.3219411484660286,404.3087329117091,-26.50957700012486
1.4174741629268048,402.1893677996961,-25.98889187345851
1.5199110829529332,395.8088625824184,-26.12534708650942
1.629750834620645,392.82537251764734,-25.21201801005893
1.7475284000076847,385.5594440991912,-25.03150047492246
1.873817422860385,381.0869671571284,-25.76683917791636
2.0092330025650478,378.99168171206816,-25.326525643179174
2.1544346900318843,375.26624564075246,-24.688002995079138
2.31012970008316,371.8463678994872,-25.14852956909137
2.4770763559917115,365.86094871674175,-25.54668373139566
2.656087782946687,363.2457569616762,-25.871045396450278
2.848035868435802,361.2865499280891,-24.477065274483433
3.0538555088334154,356.02776205639003,-26.245954784835703
3.2745491628777286,353.7713814047743,-24.39032008932793
3.511191734215131,348.93925445933,-26.152940766126235
3.7649358067924674,346.3815882775556,-28.04294114269471
4.037017258596554,340.46656430605503,-27.756486088687794
4.328761281083057,337.6301183111841,-27.282172711816575
4.641588833612782,332.7983319272922,-29.253779544120547
4.9770235643321135,329.1040216200103,-28.516244477345268
5.336699231206313,325.5128275689481,-30.577034247890236
5.72236765935022,318.9866923933447,-32.78675157029977
6.135907273413176,313.7742722309946,-31.640543122509158
6.5793322465756825,308.99305758202337,-37.69679697429843
7.054802310718645,302.57393361152447,-36.37893579328861
7.56463327554629,298.1066120736554,-39.00794042276149
8.111308307896872,289.85442379680774,-41.82693591345866
8.697490026177835,283.9901576502213,-39.86635766858982
9.326033468832199,276.6225441003902,-42.74738858896875
10.0,268.46873319683573,-45.836623610489305
