1116.9507392443147, 1228.7290289781392
1116.8832009388293, 1228.387946573
1116.8156327138345, 1228.3026759717152
1116.7480704727418, 1228.1662430096594
1116.680538151158, 1227.7739982437492
1116.6129798993331, 1227.6034570411794
1116.5454017011687, 1227.6034570411794
1116.4778235030042, 1227.6034570411794
1116.4102453048397, 1227.6034570411794
1116.3426651120412, 1227.6205111614365
1116.275082924609, 1227.6546194019504
1116.2074608444977, 1228.0298100476036
1116.1398846409672, 1228.0127559273467
1116.0722884910972, 1228.1662430096594
1115.9990085653042, 1227.891103202847
1115.9370961913573, 1228.4732171742849
1115.8694900683174, 1228.7119748578823
1115.801838068697, 1229.3429773073901
1115.734168117371, 1230.1274668392107
1115.666492182143, 1230.963118731802
1115.5987205044855, 1232.617368396728
1115.530914918051, 1234.561538106022
1115.4631013530807, 1236.5739242963443
1115.3952698364049, 1238.7397975689792
1115.3274542768006, 1240.7692378795582
1115.2596227601246, 1242.935111152193
1115.191787254181, 1245.1350926653417
1115.1227693269977, 1248.1753598236448
1115.0560289913055, 1250.281051637737
1114.986970090877, 1251.6853366257535
1114.9203993538251, 1254.3272634838472
1114.85253791764, 1256.7489485603364
1114.7847383151072, 1258.64195590886
1114.7170304657361, 1259.7504737255626
1114.6493525358742, 1260.603179738411
1114.5817244718612, 1261.0295327448353
1114.5141303166251, 1261.165965706891
1114.4465700701662, 1261.0124786245783
1114.3790158076092, 1260.8078291814948
1114.311467528954, 1260.5520173776401
1114.243903293227, 1260.4326385358413
1114.176351025304, 1260.2109349725008
1114.108790778845, 1260.057447890188
1114.0412125806806, 1260.057447890188
1113.973190499746, 1259.8121309295686
1113.9061000662984, 1259.6822572445349
1113.8385218681342, 1259.6822572445349
1113.770973589479, 1259.4264454406803
1113.7034312947255, 1259.1194712760548
1113.635857085829, 1259.085363035541
1113.5682748983966, 1259.1194712760548
1113.500704678768, 1259.051254795027
1113.4331224913356, 1259.085363035541
1113.3655403039033, 1259.1194712760548
1113.2979660950066, 1259.085363035541
1113.2303839075744, 1259.1194712760548
1113.162745300496, 1259.6359674895516
1113.0952275112454, 1259.1194712760548
1113.027649313081, 1259.1194712760548
1112.9624728076235, 1258.7875718587463
1112.8924929167522, 1259.1194712760548
1112.824944638097, 1258.8636594722004
1112.7573983540756, 1258.5907935480889
1112.6898620432241, 1258.2326570226926
1112.6222898289614, 1258.1814946619218
1112.5547116307969, 1258.1814946619218
1112.4871334326326, 1258.1814946619218
1112.4195871486113, 1257.9086287378102
1112.3520229128844, 1257.7892498960114
1112.284476628863, 1257.5163839719
1112.216926355574, 1257.2776262883024
1112.1493900447224, 1256.919489762906
1112.081857723139, 1256.527244996996
1112.014365294234, 1255.7939178259462
1111.9469612941011, 1254.3045246568379
1111.8795981174762, 1252.4660904931368
1111.8121931865142, 1250.9846559134814
1111.7447805429674, 1249.5691639321533
1111.6774895720914, 1247.11337061515
1111.6101946119477, 1244.6916855386605
1111.5428817000984, 1242.423487544484
1111.4755887345884, 1239.9847483477376
1111.4082897851767, 1237.5971715117623
1111.3410028035687, 1235.107269954245
1111.273699864889, 1232.7538013587837
1111.2064029101114, 1230.3491704025512
1111.1390820197262, 1228.1491888894025
1111.0717332044658, 1226.1879650598512
1111.0019354390172, 1224.9626921121583
1110.9545482106807, 1223.5467081850534
1110.8938976255477, 1223.4081434579655
1110.8263772717678, 1222.9135739705134
1110.7588250038445, 1222.691870407173
1110.6912647573856, 1222.5383833248602
1110.623692543123, 1222.4872209640894
1110.5561283073962, 1222.3678421222905
1110.4885740448392, 1222.163192679207
1110.4209958466747, 1222.163192679207
1110.3534196431442, 1222.14613855895
1110.2858494235156, 1222.077922077922
1110.2182672360832, 1222.112030318436
1110.150683054017, 1222.163192679207
1110.0831108397545, 1222.112030318436
1110.0122309305912, 1222.0580568389414
1109.9479504541575, 1222.14613855895
1109.8803882130646, 1222.0097055968943
1109.8128359451416, 1221.7880020335535
1109.7452577469771, 1221.7880020335535
1109.6776815434466, 1221.7709479132966
1109.61010733455, 1221.7368396727827
1109.5425251471177, 1221.7709479132966
1109.474952932855, 1221.7197855525258
1109.4073767293246, 1221.7027314322688
1109.339800525794, 1221.6856773120119
1109.2998779273212, 1221.600406710727
