Frequency,Gain,Phase Shift
0.01,103.35830351749246,-7.689093610655624
0.010722672220103232,74.95862898232575,-27.357622833376308
0.011497569953977356,43.09611773787949,-49.69043523664777
0.012328467394420659,109.27935471280493,-77.7994981330836
0.013219411484660288,111,36.06059888502467
0.014174741629268055,120,30.951145915542085
0.01519911082952934,130,27.17036096996872
0.016297508346206444,213.0709944467761,19.665374047843198
0.01747528400007684,194.57598612274026,13.066443247909586
0.01873817422860384,197.20988244123166,15.191698931979246
0.02009233002565047,199.38051441342196,-0.2993134848739653
0.021544346900318846,200.0049831693379,-16.60268201419172
0.023101297000831605,172.94634184226942,-23.533729249392067
0.024770763559917114,150.71837429543032,-33.395192677762104
0.026560877829466867,193.45019299304278,-59.60993224581538
0.02848035868435802,243.8018109430987,3.7368319652383115
0.030538555088334154,229.34260623969027,-10.218425062897637
0.03274549162877728,212.08853776413113,-25.1407914766927
0.03511191734215131,176.2049158849821,-33.13376418600883
0.037649358067924674,143.22622551973384,-48.92414654741065
0.040370172585965536,141.42698051832403,-95.52857295523022
0.04328761281083057,122.99311573519361,-33.433062559584755
0.046415888336127795,97.55783256062708,-36.992733950787745
0.049770235643321115,96.22188909138148,-45.05566627419513
0.0533669923120631,123.22808845433123,14.58524533624061
0.05722367659350217,168.04140562688772,21.73761629110378
0.06135907273413173,184.94401529860326,11.882781750456719
0.06579332246575682,269.77618502691615,26.538545069915006
0.07054802310718646,248.38179710165315,22.635782271385967
0.07564633275546291,307.8431776850454,24.791713246472714
0.08111308307896872,285.71190535328594,19.37981363990771
0.08697490026177834,276.03809913022553,6.328784279885305
0.093260334688322,256.5321761782622,10.099070554138628
0.1,223.03748760558463,6.302535746439186
0.10722672220103231,248.5998303247701,23.77588151025522
0.11497569953977356,319.32875357508476,30.17131027228543
0.12328467394420659,321.2911371488849,25.146741724512257
0.13219411484660293,360.6653573481792,25.752160514405176
0.14174741629268056,404.41722459751577,22.090558092435586
0.1519911082952934,392.2213157859353,18.02648948969027
0.16297508346206444,381.62316212601314,19.796103030117546
0.17475284000076838,383.9792061310818,18.222932345743473
0.1873817422860384,414.2159349786345,17.070530955369275
0.20092330025650468,458.3228322759715,15.426156528120655
0.21544346900318845,451.1310967216237,10.73928130286009
0.23101297000831605,446.1293916767596,9.794690463751614
0.24770763559917114,446.4704648979388,8.373635223067906
0.26560877829466867,470.7387464974482,5.630756939226955
0.2848035868435802,445.217530849541,1.6318043516328475
0.30538555088334157,451.4695899101529,1.7497303189897102
0.32745491628777285,455.9712609817003,-0.56285354052246
0.3511191734215131,429.48949204575206,-3.822352881203153
0.37649358067924676,426.3040232685467,-4.098583705470859
0.4037017258596556,431.88067343896813,-5.551297217737561
0.43287612810830595,422.5284494862232,-6.200493798142569
0.464158883361278,409.24130334694433,-7.978303512032185
0.49770235643321115,402.92146544583863,-7.984548453654079
0.533669923120631,404.6069104517023,-9.173110274365328
0.5722367659350217,392.3329914340005,-9.508157955385439
0.6135907273413173,383.1275070124873,-10.195286117256499
0.6579332246575682,385.653991339388,-10.555103152808275
0.7054802310718645,378.62027852444686,-10.509470340285931
0.7564633275546291,373.2978981709719,-10.835539006325652
0.8111308307896873,366.8678093611206,-11.618593309297301
0.8697490026177834,364.8516107848441,-11.461577829714615
0.9326033468832199,360.8607376803627,-12.289874219323199
1.0,355.5775424663007,-12.605071492876418
1.072267222010323,353.5392990216668,-12.287277266281054
1.1497569953977356,351.0344240526136,-12.516482427367057
1.232846739442066,345.93279466477185,-12.714644692169593
1.3219411484660286,342.97380593096324,-12.876080257203874
1.4174741629268048,338.1874372921227,-13.806598807773966
1.5199110829529332,334.42535537264723,-13.933518446140008
1.629750834620645,333.5246855042628,-14.006676672256141
1.7475284000076847,330.7272592770488,-14.017640265955212
1.873817422860385,327.9405625393973,-15.030656187115842
2.0092330025650478,324.2689854709853,-16.116879954750978
2.1544346900318843,323.92520859468135,-16.04720194680179
2.31012970008316,319.77734931431246,-15.88328183311113
2.4770763559917115,317.56631059344244,-17.031122487597106
2.656087782946687,315.6731097633099,-16.740088197703628
2.848035868435802,313.3301504075777,-16.318043516328473
3.0538555088334154,309.23589158520355,-19.247033508874875
3.2745491628777286,308.2514209395471,-16.88560621569513
3.511191734215131,305.678130812666,-20.117646743179304
3.7649358067924674,303.19691374169696,-19.414343868014697
4.037017258596554,299.80344680750915,-20.817364566509273
4.328761281083057,297.72731639633133,-19.841580154052263
4.641588833612782,294.2403797199007,-21.2754760320808
4.9770235643321135,290.97296358679137,-22.81299558186649
5.336699231206313,288.682167069456,-24.46162739831914
5.72236765935022,284.39434085079773,-26.229401256247275
6.135907273413176,280.74052241789957,-28.12492722001036
6.5793322465756825,277.4339741710949,-30.15743757944303
7.054802310718645,272.5230121253425,-32.3368318162591
7.56463327554629,268.8464020714944,-30.339509217708862
8.111308307896872,263.1565308001192,-37.179498589743964
8.697490026177835,258.87551669033286,-34.88306295999485
9.326033468832199,253.29900615412527,-37.40396501535525
10.0,246.76336184550985,-40.107045659186284
