Frequency,Gain,Phase Shift
0.01,5451.576727583848,66.27402816278236
0.010722672220103232,5513.535426756036,45.1311693990529
0.011497569953977356,5558.931354331616,22.483555012949616
0.012328467394420659,5556.785624626218,-1.7800502569036225
0.013219411484660288,5502.030242287717,-27.812333355557744
0.014174741629268055,5428.608932152197,-55.76241612598074
0.01519911082952934,5387.667017593316,-85.83918207723795
0.016297508346206444,5435.884247272782,-118.23502668271118
0.01747528400007684,5565.415924220097,-153.15273250576547
0.01873817422860384,5605.42416942514,169.25592484993157
0.02009233002565047,5477.098847230072,128.96957580935205
0.021544346900318846,5351.479983712195,86.0994104453434
0.023101297000831605,5416.369994108792,40.71414576553998
0.024770763559917114,5635.272190343254,-7.408538282104419
0.026560877829466867,5580.840272594839,-58.89467393191363
0.02848035868435802,5450.673386089429,-114.81375418086105
0.030538555088334154,5620.201843052274,-176.1978431222238
0.03274549162877728,5547.43859041851,117.09229821346219
0.03511191734215131,5324.999747970533,46.93446985182672
0.037649358067924674,5639.009693766953,-25.713219878533316
0.040370172585965536,5518.520811784067,-103.69360594631884
0.04328761281083057,5620.437497114304,169.17427278852185
0.046415888336127795,5257.576961848456,75.04924170317997
0.049770235643321115,5906.6380713522385,-20.332082312342532
0.0533669923120631,4922.819765609702,-124.50968345738075
0.05722367659350217,6007.414509522683,114.03232196147653
0.06135907273413173,5330.922692745214,-2.9531173581017858
0.06579332246575682,5561.154685463833,-125.19106275168771
0.07054802310718646,5829.0425357345985,80.47829018273073
0.07564633275546291,4589.59281718203,-57.471698889551206
0.08111308307896872,5051.189654219062,136.40228545115042
0.08697490026177834,5112.871737053595,-34.48439938331263
0.093260334688322,5072.946273846809,140.7992111648439
0.1,5068.376179154243,-53.22777916765327
0.10722672220103231,4738.978088597348,79.13006559485446
0.11497569953977356,4657.989766696663,-121.73926066197168
0.12328467394420659,4800.335321719494,-23.875277255294897
0.13219411484660293,4004.4611069929974,60.13886896599408
0.14174741629268056,3429.0355939858778,165.59797040616704
0.1519911082952934,4085.863588448404,-124.26956764149215
0.16297508346206444,3773.5643107006904,-88.89570794656575
0.17475284000076838,3663.7415773138755,-76.69651745516262
0.1873817422860384,2921.479014055374,-83.84958915813297
0.20092330025650468,3287.9382711189005,-112.81815968326725
0.21544346900318845,2717.8461291690014,167.1377802766955
0.23101297000831605,2962.0851875419144,23.692562067722726
0.24770763559917114,2181.331914378867,-59.325076665127774
0.26560877829466867,1792.6628287758238,79.28714500911427
0.2848035868435802,1872.382730772109,-62.661287102686686
0.30538555088334157,1858.5558168233176,0.0
0.32745491628777285,1657.874349344804,42.21401553922289
0.3511191734215131,1605.724072243229,58.743528490071675
0.37649358067924676,1455.620409016055,32.35723978003349
0.4037017258596556,1374.0673175533984,-8.789553928084034
0.43287612810830595,1365.0636577611988,-63.741076244905436
0.464158883361278,1202.6465972888273,-1.8616041528087697
0.49770235643321115,1059.7161696279,-106.93591679002041
0.533669923120631,1022.1763609962727,-86.2272365790306
0.5722367659350217,933.0439447563195,-106.88481011915447
0.6135907273413173,907.4553347452564,-24.960872907765427
0.6579332246575682,823.8793239729896,-86.70263304091638
0.7054802310718645,767.2478708074744,-65.88629482564085
0.7564633275546291,732.0764226289448,-76.2821946045322
0.8111308307896873,692.2424123309597,-30.67308633654604
0.8697490026177834,626.1298471880001,-85.71266898742562
0.9326033468832199,580.5425533789065,-89.23517367942746
1.0,556.1745897995436,-46.98253920072712
1.072267222010323,510.59456791170635,-110.58549539653647
1.1497569953977356,500.15647142241977,-50.06592970946823
1.232846739442066,476.57337418588355,-84.76429794779327
1.3219411484660286,445.83969059082915,-90.1325618004185
1.4174741629268048,434.3214519903285,-69.03299403886521
1.5199110829529332,411.7959026908817,-74.89266164798707
1.629750834620645,401.21626246911774,-65.3644911371794
1.7475284000076847,377.54511294382274,-76.09576144376337
1.873817422860385,355.94418047021935,-76.22689923466415
2.0092330025650478,342.735608913796,-104.7597197058879
2.1544346900318843,326.21148584106004,-79.00160958425604
2.31012970008316,319.2441715852157,-83.38722962382967
2.4770763559917115,312.2509446480611,-83.73635223068712
2.656087782946687,286.65655422912727,-68.48217899059553
2.848035868435802,304.6999746677208,-66.90397841693562
3.0538555088334154,297.6991081332688,-69.9892127595685
3.2745491628777286,295.52099334356956,-61.91388945752392
3.511191734215131,274.0259328278808,-60.35294022952648
3.7649358067924674,287.3714678938421,-58.243031604056355
4.037017258596554,267.9775381178448,-55.51297217737559
4.328761281083057,278.6780574239853,-54.56434542364725
4.641588833612782,262.2718762426311,-53.188690080209554
4.9770235643321135,271.20624685642923,-54.180864506943045
5.336699231206313,268.4151754411553,-51.98095822140645
5.72236765935022,253.1792179538849,-52.45880251247591
6.135907273413176,250.0833295426016,-52.734238537521925
6.5793322465756825,255.70684281195344,-52.77551576403066
7.054802310718645,242.66385883077248,-52.547351701429655
7.56463327554629,247.2633844345697,-56.3448028328914
8.111308307896872,234.48479826887976,-55.76924788462916
8.697490026177835,237.31280656686124,-54.81624179428976
9.326033468832199,232.01238334486726,-58.777659309778876
10.0,226.19990018494732,-57.29577951309535
